label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
Optimal,0.3284125328063965,0.5044018626213074,-0.25897568464279175,0.3160768151283264,0.4996560513973236,-0.2703387439250946,0.31443434953689575,0.4949239194393158,-0.2705690860748291,0.312676340341568,0.4900301396846771,-0.2704720199108124,0.31765982508659363,0.5057933926582336,-0.2374029904603958,0.3175203800201416,0.5063540935516357,-0.23771968483924866,0.31727343797683716,0.5070363283157349,-0.23781812191009521,0.31110841035842896,0.46717870235443115,-0.25062352418899536,0.31779423356056213,0.49320653080940247,-0.10128697007894516,0.33713167905807495,0.48787349462509155,-0.24226529896259308,0.3387024700641632,0.4945320188999176,-0.20163023471832275,0.3779447376728058,0.42577627301216125,-0.2934778332710266,0.3781315088272095,0.45237672328948975,0.10610278695821762,0.482348769903183,0.4362896680831909,-0.3211635947227478,0.46493178606033325,0.4491298496723175,0.1522189974784851,0.48445361852645874,0.5613174438476562,-0.26586687564849854,0.4815087914466858,0.5254166126251221,0.019031817093491554,0.4942663311958313,0.5913100838661194,-0.28901606798171997,0.486565500497818,0.5371954441070557,0.005742368753999472,0.48814719915390015,0.5956375598907471,-0.2787814438343048,0.48499369621276855,0.5528150796890259,-0.024400686845183372,0.4856995940208435,0.5857883095741272,-0.2559470534324646,0.48316287994384766,0.542188823223114,0.0005286093801259995,0.5511208772659302,0.41262489557266235,-0.1353960484266281,0.5490205883979797,0.42958399653434753,0.13539204001426697,0.6811199188232422,0.4392698109149933,-0.08400703966617584,0.6726415157318115,0.4580642282962799,0.1793009638786316,0.8153854608535767,0.4459057152271271,-0.005085596349090338,0.7897550463676453,0.44650691747665405,0.28226238489151,0.8396264910697937,0.42694979906082153,-0.0032367806416004896,0.810071587562561,0.43318259716033936,0.28846749663352966,0.8398917317390442,0.5268393754959106,-0.10734917968511581,0.8079859614372253,0.5200397968292236,0.22150525450706482
Optimal,0.31964111328125,0.501092255115509,-0.22020745277404785,0.30718809366226196,0.4922620952129364,-0.23801107704639435,0.3066011369228363,0.48788321018218994,-0.23824724555015564,0.3059801459312439,0.4834499955177307,-0.23816771805286407,0.30739283561706543,0.49706634879112244,-0.20152215659618378,0.30705878138542175,0.4964551329612732,-0.20186099410057068,0.30658313632011414,0.4958057403564453,-0.20198562741279602,0.3083289861679077,0.46216392517089844,-0.2546023428440094,0.3091677725315094,0.4803447425365448,-0.08812037110328674,0.3303448557853699,0.48598435521125793,-0.21699149906635284,0.3308493494987488,0.49147218465805054,-0.17157375812530518,0.37542372941970825,0.42039498686790466,-0.3066027760505676,0.3777307868003845,0.4529959261417389,0.09877978265285492,0.48088139295578003,0.42787012457847595,-0.33366239070892334,0.4659809172153473,0.4618411660194397,0.16465160250663757,0.5090797543525696,0.54347825050354,-0.30343788862228394,0.5011395215988159,0.5443883538246155,0.04044142737984657,0.5263311266899109,0.5690073370933533,-0.3378596901893616,0.5132375955581665,0.5661234259605408,0.026433613151311874,0.5201123952865601,0.5746846795082092,-0.3384115397930145,0.5112287402153015,0.572555422782898,-0.011106712743639946,0.5149882435798645,0.5665870308876038,-0.29846447706222534,0.5075117945671082,0.5655772686004639,0.019275642931461334,0.546096682548523,0.4190744161605835,-0.133360356092453,0.543253481388092,0.4415722191333771,0.13336041569709778,0.6758595108985901,0.4509735107421875,-0.10732351243495941,0.6704121232032776,0.4692780673503876,0.1545518934726715,0.8131090402603149,0.44511911273002625,-0.07880515605211258,0.7954336404800415,0.4598603844642639,0.22443155944347382,0.8370617628097534,0.4220675826072693,-0.08408550918102264,0.8151131868362427,0.44166627526283264,0.22581753134727478,0.839705765247345,0.5179299712181091,-0.21651694178581238,0.817129909992218,0.519608199596405,0.1364961564540863
Optimal,0.32007619738578796,0.5004969835281372,-0.20549173653125763,0.30752095580101013,0.4918738305568695,-0.22264604270458221,0.30684641003608704,0.48764827847480774,-0.22286716103553772,0.30616140365600586,0.48342621326446533,-0.22278018295764923,0.3078784942626953,0.4961400628089905,-0.1860811561346054,0.30752167105674744,0.49538496136665344,-0.18641643226146698,0.30700191855430603,0.49460074305534363,-0.18652936816215515,0.3082546293735504,0.46214526891708374,-0.23663191497325897,0.30926793813705444,0.4785846471786499,-0.07001225650310516,0.3305927813053131,0.485563188791275,-0.20152096450328827,0.3311269283294678,0.49050676822662354,-0.15593019127845764,0.37552914023399353,0.4198159873485565,-0.2932056188583374,0.3778938949108124,0.4530726373195648,0.11917050182819366,0.48089784383773804,0.4279129207134247,-0.3245616853237152,0.46559351682662964,0.46122798323631287,0.18292665481567383,0.5110663175582886,0.5438844561576843,-0.29016488790512085,0.5017505884170532,0.5444949269294739,0.057122714817523956,0.5281874537467957,0.569104790687561,-0.32252439856529236,0.513704776763916,0.5661790370941162,0.04468919336795807,0.521034836769104,0.574909508228302,-0.3207593560218811,0.5120963454246521,0.5726391077041626,0.00694767152890563,0.516156017780304,0.5669218897819519,-0.2844826579093933,0.5083696842193604,0.5655564665794373,0.03579982370138168,0.5428273677825928,0.4193529486656189,-0.13456948101520538,0.5401620864868164,0.44116124510765076,0.13456182181835175,0.6735998392105103,0.45159822702407837,-0.12750902771949768,0.6681349873542786,0.46848270297050476,0.15478292107582092,0.8122764825820923,0.44512075185775757,-0.1260000467300415,0.7951967120170593,0.45959487557411194,0.21086886525154114,0.8363555669784546,0.4218820333480835,-0.1335340291261673,0.8150255084037781,0.44054728746414185,0.21109583973884583,0.838358998298645,0.5182632803916931,-0.261288583278656,0.8166187405586243,0.5202247500419617,0.12761834263801575
Optimal,0.3184714913368225,0.5015033483505249,-0.25712159276008606,0.30598002672195435,0.4919695556163788,-0.2717342674732208,0.3055121898651123,0.48773035407066345,-0.2719804048538208,0.30503028631210327,0.48354366421699524,-0.2719060778617859,0.305834025144577,0.4962523877620697,-0.23652324080467224,0.3053216338157654,0.4954547584056854,-0.23683424293994904,0.3046718239784241,0.4947872459888458,-0.23691388964653015,0.30818188190460205,0.46247875690460205,-0.2739730179309845,0.3085995018482208,0.47884833812713623,-0.11383341252803802,0.3298732340335846,0.4864405393600464,-0.24943366646766663,0.32968443632125854,0.4927341639995575,-0.20564725995063782,0.3762739896774292,0.4253515303134918,-0.31770551204681396,0.37729278206825256,0.4547722637653351,0.08498715609312057,0.4802630841732025,0.4146316945552826,-0.3467865586280823,0.46364736557006836,0.4609997868537903,0.15917187929153442,0.5198301076889038,0.5110833048820496,-0.3263615071773529,0.5051369071006775,0.5332714319229126,0.04223109781742096,0.54105144739151,0.5347340703010559,-0.35965582728385925,0.5183860659599304,0.5536440014839172,0.02844005450606346,0.5338684916496277,0.543234646320343,-0.3557201623916626,0.51747727394104,0.5588953495025635,-0.013442864641547203,0.5257141590118408,0.5355437397956848,-0.3205001652240753,0.5126579999923706,0.551158607006073,0.019552627578377724,0.5402798652648926,0.41986358165740967,-0.13518455624580383,0.5372491478919983,0.4385474920272827,0.1351548731327057,0.6726434826850891,0.4533575773239136,-0.12034173309803009,0.6677416563034058,0.4629460871219635,0.14476069808006287,0.8136733770370483,0.4450676143169403,-0.11263179779052734,0.7962725758552551,0.4571458697319031,0.19957658648490906,0.8370944857597351,0.42219850420951843,-0.12012726068496704,0.8182652592658997,0.4391495883464813,0.19955578446388245,0.8382695913314819,0.5184434652328491,-0.24836187064647675,0.8180500864982605,0.5204245448112488,0.11595980823040009
Optimal,0.31743085384368896,0.5033172965049744,-0.28494730591773987,0.30486243963241577,0.493646502494812,-0.2974911332130432,0.3043743073940277,0.48950427770614624,-0.2977478802204132,0.30391380190849304,0.4853003919124603,-0.29764673113822937,0.305178701877594,0.49880436062812805,-0.2620420753955841,0.3049575090408325,0.4984704852104187,-0.26235225796699524,0.3045656085014343,0.49817514419555664,-0.2624223828315735,0.30813685059547424,0.4632873833179474,-0.289238840341568,0.30839091539382935,0.4811461269855499,-0.12813922762870789,0.3287253975868225,0.48862674832344055,-0.27340900897979736,0.3286767601966858,0.49534979462623596,-0.2293606549501419,0.3762538731098175,0.42859119176864624,-0.33184510469436646,0.37702053785324097,0.45726829767227173,0.08117934316396713,0.47928333282470703,0.40889984369277954,-0.3703502416610718,0.4634123742580414,0.46041733026504517,0.15694692730903625,0.5235019326210022,0.506355881690979,-0.3608945310115814,0.50467449426651,0.5290626883506775,0.038202665746212006,0.5433854460716248,0.5298854112625122,-0.39668798446655273,0.5176408290863037,0.5491541624069214,0.023790787905454636,0.5365564823150635,0.5383535623550415,-0.3905898332595825,0.5168658494949341,0.5547727942466736,-0.017566388472914696,0.5285552144050598,0.531052827835083,-0.35425978899002075,0.5121666789054871,0.5466148257255554,0.015559578314423561,0.5406284928321838,0.42069798707962036,-0.1381373107433319,0.5372940301895142,0.4356832206249237,0.13808706402778625,0.6727340817451477,0.45320019125938416,-0.10538673400878906,0.6662788987159729,0.4593348503112793,0.17382624745368958,0.8131852149963379,0.4437822103500366,-0.0824672132730484,0.7940304279327393,0.4512535035610199,0.25296109914779663,0.8372614979743958,0.41963642835617065,-0.08826287090778351,0.8168031573295593,0.4340878427028656,0.25544455647468567,0.8383545875549316,0.518660843372345,-0.21344943344593048,0.8123394250869751,0.5187498331069946,0.17637750506401062
Optimal,0.31774431467056274,0.5081192255020142,-0.32177039980888367,0.3050050735473633,0.4978957772254944,-0.33161845803260803,0.30452072620391846,0.4931660592556,-0.3318752646446228,0.3040138781070709,0.48886576294898987,-0.33176639676094055,0.30529549717903137,0.5041086673736572,-0.29703012108802795,0.30511313676834106,0.504223108291626,-0.29733604192733765,0.3047710061073303,0.5044053792953491,-0.29740720987319946,0.30810874700546265,0.4684907793998718,-0.3084051012992859,0.3086773753166199,0.48949843645095825,-0.15147021412849426,0.32880157232284546,0.4925122857093811,-0.3046759068965912,0.32890623807907104,0.5004627108573914,-0.26184672117233276,0.3766847848892212,0.43137720227241516,-0.34446221590042114,0.37743067741394043,0.46183866262435913,0.06587373465299606,0.4793028235435486,0.40926772356033325,-0.37929990887641907,0.4629862308502197,0.4626522660255432,0.13720636069774628,0.5231510400772095,0.5097774863243103,-0.36517515778541565,0.5042014718055725,0.5301563739776611,0.010334158316254616,0.5423776507377625,0.5336460471153259,-0.4004397988319397,0.5169445872306824,0.5497716665267944,-0.0060583059675991535,0.5349675416946411,0.5407006740570068,-0.39501842856407166,0.5158671736717224,0.5548115372657776,-0.04500580579042435,0.5271733403205872,0.5332809686660767,-0.35865262150764465,0.5114760398864746,0.5469340682029724,-0.011430466547608376,0.5419126152992249,0.41928327083587646,-0.13903944194316864,0.5376888513565063,0.43476253747940063,0.13899269700050354,0.6768428087234497,0.4469689428806305,-0.07103510200977325,0.6676431894302368,0.45675113797187805,0.1972803920507431,0.8140044212341309,0.4421330392360687,-0.007936006411910057,0.7930036783218384,0.4498889148235321,0.3041952848434448,0.8377572298049927,0.4183270037174225,-0.009443065151572227,0.8153097033500671,0.4339803457260132,0.3096035122871399,0.8386898040771484,0.5203449130058289,-0.13570064306259155,0.8124082684516907,0.5245600938796997,0.2280723601579666
Optimal,0.317860871553421,0.5090686082839966,-0.3057977557182312,0.3050631880760193,0.49977433681488037,-0.3164624571800232,0.3045209050178528,0.49475353956222534,-0.3167168200016022,0.3040044903755188,0.49014127254486084,-0.31660687923431396,0.3054136633872986,0.5060734748840332,-0.28170865774154663,0.3052372634410858,0.5064116716384888,-0.2820186913013458,0.3049015998840332,0.5067352056503296,-0.28209754824638367,0.3081023395061493,0.4702354371547699,-0.29913198947906494,0.30868491530418396,0.49300193786621094,-0.1415860950946808,0.32869577407836914,0.495158851146698,-0.29103681445121765,0.3288731873035431,0.5026744604110718,-0.24806039035320282,0.378380686044693,0.4317508637905121,-0.3387662172317505,0.3789701461791992,0.46313685178756714,0.07189805060625076,0.4807995855808258,0.40974751114845276,-0.3744231164455414,0.4640103876590729,0.46258029341697693,0.1380293369293213,0.5220047235488892,0.511833906173706,-0.35819143056869507,0.503889262676239,0.5351856350898743,0.017785150557756424,0.5407841205596924,0.5363080501556396,-0.3921896815299988,0.5166164636611938,0.5531112551689148,0.0017807414988055825,0.5335994958877563,0.5433340072631836,-0.38514354825019836,0.5153563618659973,0.5565759539604187,-0.03572835773229599,0.5260217785835266,0.5358130931854248,-0.35072848200798035,0.5110418796539307,0.5499463677406311,-0.0030763824470341206,0.5456070899963379,0.4162842929363251,-0.1390068382024765,0.539953887462616,0.4324267506599426,0.1389615833759308,0.6788698434829712,0.4419434368610382,-0.047768112272024155,0.668898344039917,0.4514685571193695,0.20402570068836212,0.814495861530304,0.44211480021476746,0.030350569635629654,0.7900007963180542,0.44850632548332214,0.31630343198776245,0.837793231010437,0.41884031891822815,0.030390754342079163,0.8125295639038086,0.43435385823249817,0.32225775718688965,0.8387764096260071,0.521432101726532,-0.09336517751216888,0.8109003901481628,0.5195590257644653,0.24082934856414795
Optimal,0.3182376027107239,0.512600839138031,-0.3021831810474396,0.3055078387260437,0.5041211247444153,-0.31364381313323975,0.30478090047836304,0.49879106879234314,-0.3138951063156128,0.30411142110824585,0.4937869608402252,-0.3137792646884918,0.3060898184776306,0.5102765560150146,-0.27948570251464844,0.3059539198875427,0.510498046875,-0.2798083424568176,0.30562859773635864,0.5106865763664246,-0.2798972725868225,0.30807405710220337,0.47399473190307617,-0.2988073527812958,0.308798223733902,0.49712908267974854,-0.1447749137878418,0.3289778232574463,0.4992137849330902,-0.2881569564342499,0.329501748085022,0.5055900812149048,-0.24602925777435303,0.3787596821784973,0.43320879340171814,-0.3366037905216217,0.3790959119796753,0.4645387530326843,0.06748531758785248,0.48276573419570923,0.412614643573761,-0.36436817049980164,0.46350544691085815,0.46561336517333984,0.1397298276424408,0.5192500948905945,0.524435818195343,-0.3304758369922638,0.5021287798881531,0.5448210835456848,0.017240701243281364,0.5374850034713745,0.5476695895195007,-0.36041349172592163,0.5144115686416626,0.5623114705085754,0.002177703659981489,0.5311011672019958,0.5547147393226624,-0.3533703684806824,0.5124200582504272,0.5666894316673279,-0.03478977456688881,0.5251420736312866,0.5466427206993103,-0.3225088119506836,0.5088005661964417,0.5600310564041138,-0.0034084911458194256,0.5465772747993469,0.4149298369884491,-0.13635709881782532,0.5404375195503235,0.4319395422935486,0.1363215446472168,0.6807471513748169,0.4383295476436615,-0.025597985833883286,0.6701419353485107,0.4518999457359314,0.20915479958057404,0.8145855665206909,0.44211503863334656,0.07809332758188248,0.7895665168762207,0.4476938247680664,0.3267802596092224,0.8375309109687805,0.4194817543029785,0.0811258926987648,0.8124939203262329,0.4343756139278412,0.333572655916214,0.838780403137207,0.5210756659507751,-0.031844913959503174,0.8112147450447083,0.5185426473617554,0.2554689347743988
Optimal,0.3183082044124603,0.5140864253044128,-0.3094961643218994,0.30555450916290283,0.5056782960891724,-0.3184430003166199,0.30478528141975403,0.4998117685317993,-0.3186972737312317,0.30409395694732666,0.49466821551322937,-0.3185979723930359,0.3062818944454193,0.5125399827957153,-0.28527042269706726,0.3062603175640106,0.5130894184112549,-0.2855829894542694,0.3060041069984436,0.5135586857795715,-0.2856760621070862,0.30828791856765747,0.47471243143081665,-0.297098308801651,0.309209406375885,0.5015308260917664,-0.14502499997615814,0.32900717854499817,0.501234769821167,-0.29258328676223755,0.32953399419784546,0.507745623588562,-0.2517707943916321,0.378888338804245,0.43450164794921875,-0.33561328053474426,0.37972038984298706,0.467430055141449,0.06829432398080826,0.4836597442626953,0.41803663969039917,-0.3649227023124695,0.46490663290023804,0.47238147258758545,0.12848064303398132,0.5124965906143188,0.532548725605011,-0.33826887607574463,0.5013284683227539,0.5511634945869446,-0.016637682914733887,0.5264203548431396,0.5582873821258545,-0.36976128816604614,0.5125701427459717,0.5702293515205383,-0.03419546037912369,0.5204588174819946,0.5647622346878052,-0.3603939414024353,0.5105023980140686,0.5759239792823792,-0.07045695185661316,0.5154401659965515,0.5551750659942627,-0.3297010064125061,0.5071209669113159,0.5689221024513245,-0.03758188337087631,0.5458816289901733,0.41279953718185425,-0.135783851146698,0.540465772151947,0.4318121671676636,0.13574263453483582,0.6782899498939514,0.43678775429725647,-0.03508257865905762,0.6694959402084351,0.45378929376602173,0.20735493302345276,0.8136740922927856,0.4435054361820221,0.04078641161322594,0.7867869734764099,0.4481922686100006,0.3285956084728241,0.8355328440666199,0.42149627208709717,0.04185971990227699,0.8108319044113159,0.4347589612007141,0.33532896637916565,0.83880615234375,0.5210764408111572,-0.07974196970462799,0.8116140365600586,0.5239761471748352,0.24824170768260956
Optimal,0.31900519132614136,0.5151812434196472,-0.2844177484512329,0.30658063292503357,0.507527232170105,-0.29379963874816895,0.305693656206131,0.5018641948699951,-0.29405876994132996,0.30490607023239136,0.4970986545085907,-0.29397475719451904,0.3078272342681885,0.5146169662475586,-0.2610664665699005,0.30787748098373413,0.5152961015701294,-0.26138633489608765,0.30766645073890686,0.5159024596214294,-0.26149192452430725,0.30899518728256226,0.47622108459472656,-0.27358555793762207,0.31048449873924255,0.5032782554626465,-0.12588699162006378,0.3293808698654175,0.5024994015693665,-0.2689397931098938,0.33019980788230896,0.5089297890663147,-0.22884488105773926,0.3789135813713074,0.4349551796913147,-0.31372591853141785,0.3806582987308502,0.4674602448940277,0.08049283921718597,0.4847196936607361,0.42907553911209106,-0.33936160802841187,0.46488937735557556,0.4728024899959564,0.12444321811199188,0.503943145275116,0.5487525463104248,-0.3003213703632355,0.4939298629760742,0.5586996674537659,-0.03760233148932457,0.5165010690689087,0.5759838223457336,-0.32796862721443176,0.5029197335243225,0.5801699161529541,-0.05714700371026993,0.5087841749191284,0.5830057263374329,-0.31918010115623474,0.49983683228492737,0.587099015712738,-0.089322030544281,0.5045744180679321,0.5745230317115784,-0.29152819514274597,0.49656790494918823,0.5792062282562256,-0.057545531541109085,0.547247052192688,0.41158437728881836,-0.133077934384346,0.5436996817588806,0.43085893988609314,0.13304287195205688,0.6788510680198669,0.4355412423610687,-0.04461712762713432,0.6721057891845703,0.4554459750652313,0.2051214873790741,0.8137452006340027,0.4448118209838867,0.05120907351374626,0.7881060838699341,0.44930505752563477,0.3235323429107666,0.8351895213127136,0.424231618642807,0.054386310279369354,0.8110663294792175,0.4348454177379608,0.33030837774276733,0.838459849357605,0.5250946283340454,-0.06167702004313469,0.8128164410591125,0.5299607515335083,0.24699577689170837
